12399,149 - DYSEQUILIBRIUM,220082,SAINTS MEDICAL CENTER INC,1 HOSPITAL DRIVE,LOWELL,MA,1852,MA - Boston,17,5321.352941,0,0.949142314
12400,149 - DYSEQUILIBRIUM,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215,MA - Boston,15,7223.666667,0,1.288448214
12401,149 - DYSEQUILIBRIUM,220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,MA - Boston,34,4779.676471,0,0.852526272
12402,149 - DYSEQUILIBRIUM,220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,MA - Boston,37,4670.783784,0,0.833103644
12403,149 - DYSEQUILIBRIUM,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MA - Boston,11,4928.818182,0,0.879127911
12404,149 - DYSEQUILIBRIUM,220105,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MA - Boston,17,4557.764706,0,0.812945013
12405,149 - DYSEQUILIBRIUM,220108,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,199 REEDSDALE ROAD,MILTON,MA,2186,MA - Boston,12,4422,0,0.788729362
12406,149 - DYSEQUILIBRIUM,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,MA - Boston,14,6689.5,0,1.193171657
12407,149 - DYSEQUILIBRIUM,220111,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,2301,MA - Boston,49,5220.326531,0,0.931122753
12408,149 - DYSEQUILIBRIUM,220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,2111,MA - Boston,13,7536.384615,0,1.344226104
12409,149 - DYSEQUILIBRIUM,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,2130,MA - Boston,19,5419.105263,0,0.966577892
12410,149 - DYSEQUILIBRIUM,220126,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,2062,MA - Boston,48,4435.729167,0,0.791178163
12411,149 - DYSEQUILIBRIUM,220163,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,1655,MA - Worcester,30,6975.133333,0,1.244118604
12412,149 - DYSEQUILIBRIUM,220171,LAHEY CLINIC HOSPITAL,41 & 45 MALL ROAD,BURLINGTON,MA,1803,MA - Boston,37,5550.027027,0,0.989929733
12413,149 - DYSEQUILIBRIUM,220175,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MA - Boston,24,4420.5,8348.569191,0.529491928
12414,149 - DYSEQUILIBRIUM,220176,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,1608,MA - Worcester,14,5403.5,0,0.647236655
12415,149 - DYSEQUILIBRIUM,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,2138,MA - Boston,20,8987.3,0,1.076507818
13486,176 - PULMONARY EMBOLISM W/O MCC,220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,2703,RI - Providence,13,7184.538462,0,0.860571231
13487,176 - PULMONARY EMBOLISM W/O MCC,220010,LAWRENCE GENERAL HOSPITAL,ONE GENERAL STREET,LAWRENCE,MA,1842,MA - Boston,12,9448.833333,0,1.131790744
13488,176 - PULMONARY EMBOLISM W/O MCC,220011,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,2138,MA - Boston,12,10737,0,1.28608864
13489,176 - PULMONARY EMBOLISM W/O MCC,220012,CAPE COD HOSPITAL,88 LEWIS BAY ROAD,HYANNIS,MA,2601,MA - Boston,41,7891.731707,0,0.945279547
13490,176 - PULMONARY EMBOLISM W/O MCC,220015,COOLEY DICKINSON HOSPITAL INC THE,30 LOCUST STREET,NORTHAMPTON,MA,1060,MA - Springfield,11,6807.727273,0,0.815436408
13491,176 - PULMONARY EMBOLISM W/O MCC,220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,1040,MA - Springfield,15,7979.466667,0,0.955788529
13492,176 - PULMONARY EMBOLISM W/O MCC,220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,MA - Boston,11,7724,0,0.925188475
13493,176 - PULMONARY EMBOLISM W/O MCC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,MA - Boston,26,11528.53846,0,1.380899912
13494,176 - PULMONARY EMBOLISM W/O MCC,220033,BEVERLY HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,MA - Boston,22,7920.954545,0,0.948779888
13495,176 - PULMONARY EMBOLISM W/O MCC,220035,NORTH SHORE MEDICAL CENTER,81 HIGHLAND AVENUE,SALEM,MA,1970,MA - Boston,46,8309.695652,0,0.995343688
13496,176 - PULMONARY EMBOLISM W/O MCC,220046,BERKSHIRE MEDICAL CENTER INC,725 NORTH STREET,PITTSFIELD,MA,1201,NY - Albany,14,8667.142857,0,1.038159074
13497,176 - PULMONARY EMBOLISM W/O MCC,220060,JORDAN HOSPITAL INC,275 SANDWICH STREET,PLYMOUTH,MA,2360,MA - Boston,23,7496.565217,0,0.897946109
13498,176 - PULMONARY EMBOLISM W/O MCC,220063,LOWELL GENERAL HOSPITAL,295 VARNUM AVENUE,LOWELL,MA,1854,MA - Boston,12,9572.166667,0,1.146563734
13499,176 - PULMONARY EMBOLISM W/O MCC,220066,MERCY MEDICAL CENTER,271 CAREW STREET,SPRINGFIELD,MA,1104,MA - Springfield,32,8192.34375,0,0.98128716
13500,176 - PULMONARY EMBOLISM W/O MCC,220070,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,2176,MA - Boston,19,7956.578947,0,0.953047015
13501,176 - PULMONARY EMBOLISM W/O MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,2114,MA - Boston,81,10633.1358,0,1.273647682
13502,176 - PULMONARY EMBOLISM W/O MCC,220073,MORTON HOSPITAL,88 WASHINGTON STREET,TAUNTON,MA,2780,MA - Boston,14,7330.142857,0,0.878011871
13503,176 - PULMONARY EMBOLISM W/O MCC,220074,SOUTHCOAST HOSPITAL GROUP INC,363 HIGHLAND AVENUE,FALL RIVER,MA,2720,MA - Boston,52,8198.5,0,0.982024562
13504,176 - PULMONARY EMBOLISM W/O MCC,220077,BAYSTATE MEDICAL CENTER,759 CHESTNUT STREET,SPRINGFIELD,MA,1199,MA - Springfield,64,10321.5,0,1.236319633
13505,176 - PULMONARY EMBOLISM W/O MCC,220082,SAINTS MEDICAL CENTER INC,1 HOSPITAL DRIVE,LOWELL,MA,1852,MA - Boston,12,8121.5,0,0.972801424
13506,176 - PULMONARY EMBOLISM W/O MCC,220084,EMERSON HOSPITAL,OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,1742,MA - Boston,14,7346.428571,0,0.87996259
13507,176 - PULMONARY EMBOLISM W/O MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215,MA - Boston,41,10534.43902,0,1.261825683
13508,176 - PULMONARY EMBOLISM W/O MCC,220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,MA - Boston,14,7911.785714,12202.23492,0.648388247
13509,176 - PULMONARY EMBOLISM W/O MCC,220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,MA - Boston,49,7494.204082,0,0.614166514
13510,176 - PULMONARY EMBOLISM W/O MCC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MA - Boston,19,7743.157895,0,0.634568826
13511,176 - PULMONARY EMBOLISM W/O MCC,220105,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MA - Boston,13,7784.461538,0,0.637953751
13512,176 - PULMONARY EMBOLISM W/O MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,MA - Boston,67,9902.58209,0,0.811538391
13513,176 - PULMONARY EMBOLISM W/O MCC,220111,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,2301,MA - Boston,16,7731.9375,0,0.63364929
13514,176 - PULMONARY EMBOLISM W/O MCC,220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,2111,MA - Boston,12,10111.25,0,0.828639185
13515,176 - PULMONARY EMBOLISM W/O MCC,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,2130,MA - Boston,15,8192.6,0,0.671401596
13516,176 - PULMONARY EMBOLISM W/O MCC,220126,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,2062,MA - Boston,23,7370.043478,0,0.603991279
13517,176 - PULMONARY EMBOLISM W/O MCC,220135,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,2540,MA - Boston,19,7109.263158,0,0.582619758
13518,176 - PULMONARY EMBOLISM W/O MCC,220163,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,1655,MA - Worcester,45,10850.44444,0,0.889217796
13519,176 - PULMONARY EMBOLISM W/O MCC,220171,LAHEY CLINIC HOSPITAL,41 & 45 MALL ROAD,BURLINGTON,MA,1803,MA - Boston,31,8807.612903,0,0.721803256
13520,176 - PULMONARY EMBOLISM W/O MCC,220175,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MA - Boston,15,7558.6,0,0.619443901
13521,176 - PULMONARY EMBOLISM W/O MCC,220176,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,1608,MA - Worcester,18,8525.277778,0,0.698665272
13522,176 - PULMONARY EMBOLISM W/O MCC,220001,HEALTHALLIANCE HOSPITALS INC,60 HOSPITAL ROAD,LEOMINSTER,MA,1453,MA - Worcester,27,15830.88889,0,1.297376177
15092,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,2138,MA - Boston,31,17467,0,1.431459082
15093,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,2703,RI - Providence,26,14603.26923,0,1.196770044
15094,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220010,LAWRENCE GENERAL HOSPITAL,ONE GENERAL STREET,LAWRENCE,MA,1842,MA - Boston,32,18199.59375,0,1.491496752
15095,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220012,CAPE COD HOSPITAL,88 LEWIS BAY ROAD,HYANNIS,MA,2601,MA - Boston,58,15609.24138,0,1.279211675
15096,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220015,COOLEY DICKINSON HOSPITAL INC THE,30 LOCUST STREET,NORTHAMPTON,MA,1060,MA - Springfield,20,16516.25,0,1.353543028
15097,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220017,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,BOSTON,MA,2124,MA - Boston,17,17449.05882,0,1.429988763
15098,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220020,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,2721,MA - Boston,36,15781.13889,0,1.293299055
15099,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,1040,MA - Springfield,13,16372.15385,0,1.341734031
15100,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,MA - Boston,35,24892,0,2.039954169
15101,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220033,BEVERLY HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,MA - Boston,104,15242.05769,0,1.249120164
15102,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220035,NORTH SHORE MEDICAL CENTER,81 HIGHLAND AVENUE,SALEM,MA,1970,MA - Boston,39,16269.17949,16250.00969,1.001179679
15103,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135,MA - Boston,21,22252.71429,0,1.369396986
15104,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220046,BERKSHIRE MEDICAL CENTER INC,725 NORTH STREET,PITTSFIELD,MA,1201,NY - Albany,61,15981.13115,0,0.983453638
15105,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,2302,MA - Boston,17,19679.76471,0,1.211061722
15106,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220060,JORDAN HOSPITAL INC,275 SANDWICH STREET,PLYMOUTH,MA,2360,MA - Boston,45,13913.31111,0,0.85620325
15107,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220063,LOWELL GENERAL HOSPITAL,295 VARNUM AVENUE,LOWELL,MA,1854,MA - Boston,29,16426.68966,0,1.010872607
15108,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220066,MERCY MEDICAL CENTER,271 CAREW STREET,SPRINGFIELD,MA,1104,MA - Springfield,30,17599.6,0,1.083051662
15109,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220067,QUINCY MEDICAL CENTER,114 WHITWELL STREET,QUINCY,MA,2169,MA - Boston,16,13915.0625,0,0.856311028
15110,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220070,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,2176,MA - Boston,33,14843.21212,0,0.913427893
15111,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,2114,MA - Boston,79,23757.50633,0,1.461999518
15112,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220073,MORTON HOSPITAL,88 WASHINGTON STREET,TAUNTON,MA,2780,MA - Boston,22,15300.63636,0,0.941577061
15113,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220074,SOUTHCOAST HOSPITAL GROUP INC,363 HIGHLAND AVENUE,FALL RIVER,MA,2720,MA - Boston,236,15785.33898,0,0.971404896
15114,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220077,BAYSTATE MEDICAL CENTER,759 CHESTNUT STREET,SPRINGFIELD,MA,1199,MA - Springfield,42,19379.61905,0,1.19259123
15115,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220080,HOLY FAMILY HOSPITAL,70 EAST STREET,METHUEN,MA,1844,MA - Boston,45,15285.8,0,0.940664054
15116,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220082,SAINTS MEDICAL CENTER INC,1 HOSPITAL DRIVE,LOWELL,MA,1852,MA - Boston,20,14285.15,0,0.87908563
15117,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,148 CHESTNUT STREET,NEEDHAM,MA,2494,MA - Boston,34,11395.94118,0,0.70128827
15118,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220084,EMERSON HOSPITAL,OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,1742,MA - Boston,35,12906.14286,0,0.794223702
15119,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215,MA - Boston,48,20585.22917,0,1.266782578
15120,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,MA - Boston,42,15102.30952,0,0.929372339
15121,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220095,HEYWOOD HOSPITAL,242 GREEN STREET,GARDNER,MA,1440,MA - Worcester,18,15767.5,0,0.970307114
15122,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,MA - Boston,59,13568.01695,0,0.834954391
15123,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MA - Boston,26,14618.23077,0,0.899582896
15124,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220105,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MA - Boston,37,13968.37838,0,0.859592003
15125,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220108,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,199 REEDSDALE ROAD,MILTON,MA,2186,MA - Boston,19,12618.73684,0,0.776537189
15126,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,MA - Boston,49,21045.04082,0,1.295078663
15127,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220111,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,2301,MA - Boston,63,15684.22222,13639.15753,1.14994069
15128,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,2111,MA - Boston,13,22122.69231,0,1.621998445
15129,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220126,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,2062,MA - Boston,44,13290.02273,0,0.974402026
15130,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220135,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,2540,MA - Boston,33,12169.15152,0,0.892221641
15131,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220163,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,1655,MA - Worcester,69,23400.76812,0,1.715704805
15132,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220171,LAHEY CLINIC HOSPITAL,41 & 45 MALL ROAD,BURLINGTON,MA,1803,MA - Boston,71,16669.23944,0,1.222160489
15133,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220174,MERRIMACK VALLEY HOSPITAL,140 LINCOLN AVENUE,HAVERHILL,MA,1830,MA - Boston,18,14232.83333,0,1.043527307
15134,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220175,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MA - Boston,64,15905.07813,0,1.166133472
15135,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220176,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,1608,MA - Worcester,22,17056.59091,0,1.250560445
15136,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,220001,HEALTHALLIANCE HOSPITALS INC,60 HOSPITAL ROAD,LEOMINSTER,MA,1453,MA - Worcester,21,10976.95238,0,0.804811613
16944,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,2138,MA - Boston,45,12090.8,0,0.88647704
16945,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,2703,RI - Providence,56,10772.33929,0,0.789809727
16946,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220010,LAWRENCE GENERAL HOSPITAL,ONE GENERAL STREET,LAWRENCE,MA,1842,MA - Boston,22,12974.45455,0,0.9512651
16947,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220011,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,2138,MA - Boston,20,13847.8,0,1.015297313
16948,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220012,CAPE COD HOSPITAL,88 LEWIS BAY ROAD,HYANNIS,MA,2601,MA - Boston,41,11317.60976,0,0.829788037
16949,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220015,COOLEY DICKINSON HOSPITAL INC THE,30 LOCUST STREET,NORTHAMPTON,MA,1060,MA - Springfield,40,9933.6,0,0.728314779
16950,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220016,BAYSTATE FRANKLIN MEDICAL CENTER,164 HIGH STREET,GREENFIELD,MA,1301,MA - Springfield,19,11027.57895,0,0.808523468
16951,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220017,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,BOSTON,MA,2124,MA - Boston,25,14665.28,0,1.075233567
16952,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220020,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,2721,MA - Boston,25,11347.44,0,0.83197514
16953,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,1040,MA - Springfield,12,11355.16667,0,0.832541646
16954,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,MA - Boston,12,9414.5,0,0.690255243
16955,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220030,WING MEMORIAL HOSPITAL AND MEDICAL CENTER,40 WRIGHT STREET,PALMER,MA,1069,MA - Springfield,17,10301.52941,0,0.755290742
16956,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,MA - Boston,19,18322.57895,0,1.34338055
16957,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220033,BEVERLY HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,MA - Boston,62,10735.70968,0,0.787124106
16958,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220035,NORTH SHORE MEDICAL CENTER,81 HIGHLAND AVENUE,SALEM,MA,1970,MA - Boston,60,11365,0,0.83326261
16959,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135,MA - Boston,22,15223.22727,11658.60528,1.305750294
16960,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220046,BERKSHIRE MEDICAL CENTER INC,725 NORTH STREET,PITTSFIELD,MA,1201,NY - Albany,20,12146.15,0,1.041818443
16961,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220049,MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,1752,MA - Worcester,12,10531.91667,0,0.903359915
16962,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220060,JORDAN HOSPITAL INC,275 SANDWICH STREET,PLYMOUTH,MA,2360,MA - Boston,27,10382.88889,0,0.890577272
16963,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220063,LOWELL GENERAL HOSPITAL,295 VARNUM AVENUE,LOWELL,MA,1854,MA - Boston,12,12449.58333,0,1.067844998
16964,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220066,MERCY MEDICAL CENTER,271 CAREW STREET,SPRINGFIELD,MA,1104,MA - Springfield,21,12327.57143,0,1.057379604
16965,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220067,QUINCY MEDICAL CENTER,114 WHITWELL STREET,QUINCY,MA,2169,MA - Boston,24,9475.5,0,0.812747303
16966,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220070,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,2176,MA - Boston,68,11176.58824,0,0.958655686
16967,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,2114,MA - Boston,155,14570.41935,0,1.249756639
16968,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220073,MORTON HOSPITAL,88 WASHINGTON STREET,TAUNTON,MA,2780,MA - Boston,27,10601.40741,0,0.909320382
16969,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220074,SOUTHCOAST HOSPITAL GROUP INC,363 HIGHLAND AVENUE,FALL RIVER,MA,2720,MA - Boston,164,10988.0061,0,0.942480325
16970,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220077,BAYSTATE MEDICAL CENTER,759 CHESTNUT STREET,SPRINGFIELD,MA,1199,MA - Springfield,62,14089.1129,0,1.208473274
16971,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220080,HOLY FAMILY HOSPITAL,70 EAST STREET,METHUEN,MA,1844,MA - Boston,15,10647,0,0.913231021
16972,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220082,SAINTS MEDICAL CENTER INC,1 HOSPITAL DRIVE,LOWELL,MA,1852,MA - Boston,20,10321.65,0,0.885324595
16973,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,148 CHESTNUT STREET,NEEDHAM,MA,2494,MA - Boston,36,8620.888889,0,0.739444272
16974,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220084,EMERSON HOSPITAL,OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,1742,MA - Boston,20,10865.55,0,0.931976831
16975,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215,MA - Boston,53,14667.39623,0,1.25807469
16976,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,MA - Boston,73,10047.53425,0,0.861812713
16977,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,MA - Boston,40,9956.55,0,0.854008671
16978,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MA - Boston,31,9807.032258,0,0.841184003
